,house_lat,house_long,distance (m),duration (s),travel_mode
0,41.1564238,-8.6249723,1651,284,driving
1,41.1564238,-8.6249723,1758,375,driving
2,41.1564238,-8.6249723,900,151,driving
3,41.1564238,-8.6249723,975,206,driving
4,41.1564238,-8.6249723,2870,528,driving
5,41.1427507,-8.6125743,2246,588,driving
6,41.1427507,-8.6125743,4660,900,driving
7,41.1427507,-8.6125743,3309,788,driving
8,41.1427507,-8.6125743,3878,732,driving
9,41.1427507,-8.6125743,5875,924,driving
10,41.150854229226546,-8.61149108574201,1229,301,driving
11,41.150854229226546,-8.61149108574201,3460,735,driving
12,41.150854229226546,-8.61149108574201,2036,454,driving
13,41.150854229226546,-8.61149108574201,2678,567,driving
14,41.150854229226546,-8.61149108574201,4573,888,driving
15,41.16082365636554,-8.712886583743412,13264,1573,driving
16,41.16082365636554,-8.712886583743412,10201,1086,driving
17,41.16082365636554,-8.712886583743412,12207,1446,driving
18,41.16082365636554,-8.712886583743412,11240,1293,driving
19,41.16082365636554,-8.712886583743412,10530,1185,driving
20,41.20441494400505,-8.713358515794797,13270,1219,driving
21,41.20441494400505,-8.713358515794797,10207,732,driving
22,41.20441494400505,-8.713358515794797,12213,1092,driving
23,41.20441494400505,-8.713358515794797,11246,939,driving
24,41.20441494400505,-8.713358515794797,10536,831,driving
25,41.1404185646118,-8.613805075155247,2701,751,driving
26,41.1404185646118,-8.613805075155247,4424,839,driving
27,41.1404185646118,-8.613805075155247,3971,696,driving
28,41.1404185646118,-8.613805075155247,3642,671,driving
29,41.1404185646118,-8.613805075155247,5639,863,driving
30,41.140582894587105,-8.614647448494276,2619,720,driving
31,41.140582894587105,-8.614647448494276,4341,808,driving
32,41.140582894587105,-8.614647448494276,3888,665,driving
33,41.140582894587105,-8.614647448494276,3559,640,driving
34,41.140582894587105,-8.614647448494276,5556,832,driving
35,41.142145919582674,-8.61374925523519,2204,558,driving
36,41.142145919582674,-8.61374925523519,4590,872,driving
37,41.142145919582674,-8.61374925523519,3267,757,driving
38,41.142145919582674,-8.61374925523519,3808,704,driving
39,41.142145919582674,-8.61374925523519,5805,896,driving
40,41.14214101346732,-8.613394163295458,2232,574,driving
41,41.14214101346732,-8.613394163295458,4646,886,driving
42,41.14214101346732,-8.613394163295458,3294,773,driving
43,41.14214101346732,-8.613394163295458,3863,717,driving
44,41.14214101346732,-8.613394163295458,5860,909,driving
45,41.141764839822955,-8.613161057563643,2278,587,driving
46,41.141764839822955,-8.613161057563643,4692,898,driving
47,41.141764839822955,-8.613161057563643,3340,786,driving
48,41.141764839822955,-8.613161057563643,3909,730,driving
