,house_lat,house_long,distance (m),duration (s),travel_mode
59,41.20441494400505,-8.713358515794797,13253,2825,bicycling
60,41.20441494400505,-8.713358515794797,13807,3054,bicycling
61,41.20441494400505,-8.713358515794797,15177,3305,bicycling
62,41.20441494400505,-8.713358515794797,14111,3143,bicycling
63,41.20441494400505,-8.713358515794797,16608,3543,bicycling
64,41.20441494400505,-8.713358515794797,14876,3119,bicycling
65,41.20441494400505,-8.713358515794797,15488,3598,bicycling
66,41.20441494400505,-8.713358515794797,16672,3689,bicycling
67,41.20441494400505,-8.713358515794797,13589,2901,bicycling
68,41.20441494400505,-8.713358515794797,15696,3584,bicycling
69,41.20441494400505,-8.713358515794797,12059,2632,bicycling
70,41.1404185646118,-8.613805075155247,1824,885,bicycling
71,41.1404185646118,-8.613805075155247,2178,996,bicycling
72,41.1404185646118,-8.613805075155247,914,564,bicycling
73,41.1404185646118,-8.613805075155247,1796,854,bicycling
74,41.1404185646118,-8.613805075155247,1546,907,bicycling
75,41.1404185646118,-8.613805075155247,1142,689,bicycling
76,41.1404185646118,-8.613805075155247,1218,732,bicycling
77,41.1404185646118,-8.613805075155247,2401,841,bicycling
78,41.1404185646118,-8.613805075155247,739,477,bicycling
79,41.1404185646118,-8.613805075155247,3631,1327,bicycling
80,41.1404185646118,-8.613805075155247,2465,988,bicycling
81,41.1404185646118,-8.613805075155247,2214,750,bicycling
82,41.1404185646118,-8.613805075155247,4068,1581,bicycling
83,41.1404185646118,-8.613805075155247,2940,987,bicycling
84,41.140582894587105,-8.614647448494276,1732,857,bicycling
85,41.140582894587105,-8.614647448494276,2086,968,bicycling
86,41.140582894587105,-8.614647448494276,822,537,bicycling
87,41.140582894587105,-8.614647448494276,1704,827,bicycling
88,41.140582894587105,-8.614647448494276,1454,879,bicycling
89,41.140582894587105,-8.614647448494276,1050,662,bicycling
90,41.140582894587105,-8.614647448494276,1126,705,bicycling
91,41.140582894587105,-8.614647448494276,2341,828,bicycling
92,41.140582894587105,-8.614647448494276,647,449,bicycling
93,41.140582894587105,-8.614647448494276,3570,1314,bicycling
94,41.140582894587105,-8.614647448494276,2405,975,bicycling
95,41.140582894587105,-8.614647448494276,2167,739,bicycling
96,41.140582894587105,-8.614647448494276,3976,1553,bicycling
97,41.140582894587105,-8.614647448494276,2892,975,bicycling
98,41.142145919582674,-8.61374925523519,1552,690,bicycling
99,41.142145919582674,-8.61374925523519,1906,801,bicycling
100,41.142145919582674,-8.61374925523519,439,346,bicycling
101,41.142145919582674,-8.61374925523519,1491,649,bicycling
102,41.142145919582674,-8.61374925523519,1273,712,bicycling
103,41.142145919582674,-8.61374925523519,711,478,bicycling
104,41.142145919582674,-8.61374925523519,914,527,bicycling
105,41.142145919582674,-8.61374925523519,2214,836,bicycling
106,41.142145919582674,-8.61374925523519,466,282,bicycling
107,41.142145919582674,-8.61374925523519,3459,1261,bicycling
108,41.142145919582674,-8.61374925523519,2293,922,bicycling
109,41.142145919582674,-8.61374925523519,2381,734,bicycling
110,41.142145919582674,-8.61374925523519,3796,1386,bicycling
111,41.142145919582674,-8.61374925523519,3107,971,bicycling
112,41.14214101346732,-8.613394163295458,1579,701,bicycling
113,41.14214101346732,-8.613394163295458,1933,811,bicycling
114,41.14214101346732,-8.613394163295458,466,357,bicycling
115,41.14214101346732,-8.613394163295458,1519,660,bicycling
116,41.14214101346732,-8.613394163295458,1300,723,bicycling
117,41.14214101346732,-8.613394163295458,738,489,bicycling
118,41.14214101346732,-8.613394163295458,941,538,bicycling
119,41.14214101346732,-8.613394163295458,2241,847,bicycling
120,41.14214101346732,-8.613394163295458,309,284,bicycling
121,41.14214101346732,-8.613394163295458,3486,1272,bicycling
122,41.14214101346732,-8.613394163295458,2321,933,bicycling
123,41.14214101346732,-8.613394163295458,2437,750,bicycling
124,41.14214101346732,-8.613394163295458,3823,1397,bicycling
125,41.14214101346732,-8.613394163295458,3162,987,bicycling
126,41.141764839822955,-8.613161057563643,1625,735,bicycling
127,41.141764839822955,-8.613161057563643,1979,846,bicycling
128,41.141764839822955,-8.613161057563643,512,392,bicycling
129,41.141764839822955,-8.613161057563643,1565,695,bicycling
130,41.141764839822955,-8.613161057563643,1346,757,bicycling
131,41.141764839822955,-8.613161057563643,784,524,bicycling
132,41.141764839822955,-8.613161057563643,987,573,bicycling
133,41.141764839822955,-8.613161057563643,2287,882,bicycling
134,41.141764839822955,-8.613161057563643,355,318,bicycling
135,41.141764839822955,-8.613161057563643,3533,1306,bicycling
136,41.141764839822955,-8.613161057563643,2367,968,bicycling
137,41.141764839822955,-8.613161057563643,2297,720,bicycling
138,41.141764839822955,-8.613161057563643,3869,1431,bicycling
139,41.141764839822955,-8.613161057563643,3023,957,bicycling
0,41.1564238,-8.6249723,2050,342,driving
1,41.1564238,-8.6249723,1214,225,driving
2,41.1564238,-8.6249723,2613,531,driving
3,41.1564238,-8.6249723,1085,191,driving
4,41.1564238,-8.6249723,1850,325,driving
5,41.1564238,-8.6249723,2881,650,driving
6,41.1564238,-8.6249723,2303,488,driving
7,41.1564238,-8.6249723,3584,707,driving
8,41.1564238,-8.6249723,4078,835,driving
9,41.1564238,-8.6249723,3964,697,driving
10,41.1564238,-8.6249723,3416,666,driving
11,41.1564238,-8.6249723,1908,359,driving
12,41.1564238,-8.6249723,3939,642,driving
13,41.1564238,-8.6249723,1867,370,driving
14,41.1427507,-8.6125743,1594,476,driving
15,41.1427507,-8.6125743,2412,644,driving
16,41.1427507,-8.6125743,1442,428,driving
17,41.1427507,-8.6125743,2676,690,driving
18,41.1427507,-8.6125743,2445,629,driving
19,41.1427507,-8.6125743,1710,547,driving
20,41.1427507,-8.6125743,1510,438,driving
21,41.1427507,-8.6125743,2325,490,driving
22,41.1427507,-8.6125743,739,220,driving
23,41.1427507,-8.6125743,3691,790,driving
24,41.1427507,-8.6125743,2526,579,driving
25,41.1427507,-8.6125743,2903,477,driving
26,41.1427507,-8.6125743,3637,786,driving
27,41.1427507,-8.6125743,3195,556,driving
28,41.150854229226546,-8.61149108574201,1628,358,driving
29,41.150854229226546,-8.61149108574201,905,213,driving
30,41.150854229226546,-8.61149108574201,1467,441,driving
31,41.150854229226546,-8.61149108574201,1168,258,driving
32,41.150854229226546,-8.61149108574201,59,13,driving
33,41.150854229226546,-8.61149108574201,1735,560,driving
34,41.150854229226546,-8.61149108574201,676,214,driving
35,41.150854229226546,-8.61149108574201,3162,723,driving
36,41.150854229226546,-8.61149108574201,2801,813,driving
37,41.150854229226546,-8.61149108574201,3541,713,driving
38,41.150854229226546,-8.61149108574201,2994,683,driving
39,41.150854229226546,-8.61149108574201,1355,382,driving
40,41.150854229226546,-8.61149108574201,3517,659,driving
41,41.150854229226546,-8.61149108574201,2627,554,driving
42,41.16082365636554,-8.712886583743412,13357,1637,driving
43,41.16082365636554,-8.712886583743412,12521,1520,driving
44,41.16082365636554,-8.712886583743412,13260,1753,driving
45,41.16082365636554,-8.712886583743412,12392,1486,driving
46,41.16082365636554,-8.712886583743412,13463,1613,driving
47,41.16082365636554,-8.712886583743412,13528,1872,driving
48,41.16082365636554,-8.712886583743412,13328,1763,driving
49,41.16082365636554,-8.712886583743412,19222,1696,driving
50,41.16082365636554,-8.712886583743412,16009,1824,driving
51,41.16082365636554,-8.712886583743412,15680,1538,driving
52,41.16082365636554,-8.712886583743412,17444,1746,driving
53,41.16082365636554,-8.712886583743412,14482,1518,driving
54,41.16082365636554,-8.712886583743412,15585,1427,driving
55,41.16082365636554,-8.712886583743412,11463,1319,driving
56,41.20441494400505,-8.713358515794797,13363,1283,driving
57,41.20441494400505,-8.713358515794797,12527,1167,driving
58,41.20441494400505,-8.713358515794797,13266,1399,driving
59,41.20441494400505,-8.713358515794797,12398,1133,driving
60,41.20441494400505,-8.713358515794797,13469,1259,driving
61,41.20441494400505,-8.713358515794797,13534,1518,driving
62,41.20441494400505,-8.713358515794797,13334,1409,driving
63,41.20441494400505,-8.713358515794797,19228,1342,driving
64,41.20441494400505,-8.713358515794797,16015,1470,driving
65,41.20441494400505,-8.713358515794797,15686,1184,driving
66,41.20441494400505,-8.713358515794797,17450,1393,driving
67,41.20441494400505,-8.713358515794797,14488,1164,driving
68,41.20441494400505,-8.713358515794797,15591,1073,driving
69,41.20441494400505,-8.713358515794797,11469,965,driving
70,41.1404185646118,-8.613805075155247,2048,639,driving
71,41.1404185646118,-8.613805075155247,2341,644,driving
72,41.1404185646118,-8.613805075155247,1370,428,driving
73,41.1404185646118,-8.613805075155247,3501,694,driving
74,41.1404185646118,-8.613805075155247,2900,792,driving
75,41.1404185646118,-8.613805075155247,1638,547,driving
76,41.1404185646118,-8.613805075155247,1438,438,driving
77,41.1404185646118,-8.613805075155247,2780,653,driving
78,41.1404185646118,-8.613805075155247,1194,383,driving
79,41.1404185646118,-8.613805075155247,4146,953,driving
80,41.1404185646118,-8.613805075155247,2980,741,driving
81,41.1404185646118,-8.613805075155247,2667,415,driving
82,41.1404185646118,-8.613805075155247,4091,949,driving
83,41.1404185646118,-8.613805075155247,2959,495,driving
84,41.140582894587105,-8.614647448494276,1966,608,driving
85,41.140582894587105,-8.614647448494276,2258,613,driving
86,41.140582894587105,-8.614647448494276,1288,397,driving
87,41.140582894587105,-8.614647448494276,3419,663,driving
88,41.140582894587105,-8.614647448494276,2817,761,driving
89,41.140582894587105,-8.614647448494276,1556,516,driving
90,41.140582894587105,-8.614647448494276,1356,407,driving
91,41.140582894587105,-8.614647448494276,2697,622,driving
92,41.140582894587105,-8.614647448494276,1112,352,driving
93,41.140582894587105,-8.614647448494276,4064,922,driving
94,41.140582894587105,-8.614647448494276,2898,710,driving
95,41.140582894587105,-8.614647448494276,2584,384,driving
96,41.140582894587105,-8.614647448494276,4009,918,driving
97,41.140582894587105,-8.614647448494276,2876,464,driving
98,41.142145919582674,-8.61374925523519,1552,446,driving
99,41.142145919582674,-8.61374925523519,2342,616,driving
100,41.142145919582674,-8.61374925523519,1372,400,driving
101,41.142145919582674,-8.61374925523519,2605,662,driving
102,41.142145919582674,-8.61374925523519,2403,598,driving
103,41.142145919582674,-8.61374925523519,1640,519,driving
104,41.142145919582674,-8.61374925523519,1440,410,driving
105,41.142145919582674,-8.61374925523519,2283,460,driving
106,41.142145919582674,-8.61374925523519,697,190,driving
107,41.142145919582674,-8.61374925523519,3649,760,driving
108,41.142145919582674,-8.61374925523519,2484,548,driving
109,41.142145919582674,-8.61374925523519,2833,448,driving
110,41.142145919582674,-8.61374925523519,3595,756,driving
111,41.142145919582674,-8.61374925523519,3125,528,driving
112,41.14214101346732,-8.613394163295458,1579,462,driving
113,41.14214101346732,-8.613394163295458,2398,629,driving
114,41.14214101346732,-8.613394163295458,1427,413,driving
115,41.14214101346732,-8.613394163295458,2661,675,driving
116,41.14214101346732,-8.613394163295458,2430,614,driving
117,41.14214101346732,-8.613394163295458,1695,532,driving
118,41.14214101346732,-8.613394163295458,1495,423,driving
119,41.14214101346732,-8.613394163295458,2310,476,driving
120,41.14214101346732,-8.613394163295458,725,206,driving
121,41.14214101346732,-8.613394163295458,3677,776,driving
122,41.14214101346732,-8.613394163295458,2511,564,driving
123,41.14214101346732,-8.613394163295458,2889,462,driving
124,41.14214101346732,-8.613394163295458,3622,772,driving
125,41.14214101346732,-8.613394163295458,3181,542,driving
126,41.141764839822955,-8.613161057563643,1625,474,driving
127,41.141764839822955,-8.613161057563643,2444,642,driving
128,41.141764839822955,-8.613161057563643,1473,426,driving
129,41.141764839822955,-8.613161057563643,2707,688,driving
130,41.141764839822955,-8.613161057563643,2476,627,driving
131,41.141764839822955,-8.613161057563643,1741,545,driving
132,41.141764839822955,-8.613161057563643,1542,436,driving
133,41.141764839822955,-8.613161057563643,2356,488,driving
134,41.141764839822955,-8.613161057563643,771,218,driving
135,41.141764839822955,-8.613161057563643,3723,789,driving
136,41.141764839822955,-8.613161057563643,2557,577,driving
137,41.141764839822955,-8.613161057563643,2935,475,driving
138,41.141764839822955,-8.613161057563643,3668,784,driving
139,41.141764839822955,-8.613161057563643,3227,554,driving
0,41.1564238,-8.6249723,2267,909,transit
1,41.1564238,-8.6249723,1260,972,transit
2,41.1564238,-8.6249723,2643,966,transit
3,41.1564238,-8.6249723,1190,893,transit
4,41.1564238,-8.6249723,2252,867,transit
5,41.1564238,-8.6249723,2607,965,transit
6,41.1564238,-8.6249723,2487,854,transit
7,41.1564238,-8.6249723,3594,887,transit
8,41.1564238,-8.6249723,3028,1303,transit
9,41.1564238,-8.6249723,4594,1661,transit
10,41.1564238,-8.6249723,3392,1107,transit
11,41.1564238,-8.6249723,1735,687,transit
12,41.1564238,-8.6249723,4316,1899,transit
13,41.1564238,-8.6249723,1250,606,transit
14,41.1427507,-8.6125743,1540,1019,transit
15,41.1427507,-8.6125743,2557,1278,transit
16,41.1427507,-8.6125743,541,490,transit
17,41.1427507,-8.6125743,1342,1133,transit
18,41.1427507,-8.6125743,1086,923,transit
19,41.1427507,-8.6125743,769,680,transit
20,41.1427507,-8.6125743,978,860,transit
21,41.1427507,-8.6125743,2193,761,transit
22,41.1427507,-8.6125743,173,147,transit
23,41.1427507,-8.6125743,3585,1474,transit
24,41.1427507,-8.6125743,2244,1132,transit
25,41.1427507,-8.6125743,1103,951,transit
26,41.1427507,-8.6125743,3726,1895,transit
27,41.1427507,-8.6125743,3843,1276,transit
28,41.150854229226546,-8.61149108574201,516,439,transit
29,41.150854229226546,-8.61149108574201,747,584,transit
30,41.150854229226546,-8.61149108574201,735,526,transit
31,41.150854229226546,-8.61149108574201,636,485,transit
32,41.150854229226546,-8.61149108574201,59,48,transit
33,41.150854229226546,-8.61149108574201,473,333,transit
34,41.150854229226546,-8.61149108574201,918,458,transit
35,41.150854229226546,-8.61149108574201,2057,556,transit
36,41.150854229226546,-8.61149108574201,1302,652,transit
37,41.150854229226546,-8.61149108574201,3038,1009,transit
38,41.150854229226546,-8.61149108574201,1855,776,transit
39,41.150854229226546,-8.61149108574201,1528,657,transit
40,41.150854229226546,-8.61149108574201,3137,1562,transit
41,41.150854229226546,-8.61149108574201,2788,829,transit
42,41.20441494400505,-8.713358515794797,12484,3583,transit
43,41.20441494400505,-8.713358515794797,13603,3664,transit
44,41.20441494400505,-8.713358515794797,12921,3096,transit
45,41.20441494400505,-8.713358515794797,13205,3334,transit
46,41.20441494400505,-8.713358515794797,13191,3344,transit
47,41.20441494400505,-8.713358515794797,12885,3095,transit
48,41.20441494400505,-8.713358515794797,12765,2984,transit
49,41.20441494400505,-8.713358515794797,13720,3561,transit
50,41.20441494400505,-8.713358515794797,13306,3433,transit
51,41.20441494400505,-8.713358515794797,16059,4481,transit
52,41.20441494400505,-8.713358515794797,13524,3781,transit
53,41.20441494400505,-8.713358515794797,12012,2827,transit
54,41.20441494400505,-8.713358515794797,20730,5184,transit
55,41.20441494400505,-8.713358515794797,11042,2930,transit
56,41.1404185646118,-8.613805075155247,2946,1374,transit
57,41.1404185646118,-8.613805075155247,1956,1704,transit
58,41.1404185646118,-8.613805075155247,704,710,transit
59,41.1404185646118,-8.613805075155247,1558,1375,transit
60,41.1404185646118,-8.613805075155247,1349,1208,transit
61,41.1404185646118,-8.613805075155247,977,939,transit
62,41.1404185646118,-8.613805075155247,1045,988,transit
63,41.1404185646118,-8.613805075155247,3002,1265,transit
64,41.1404185646118,-8.613805075155247,619,609,transit
65,41.1404185646118,-8.613805075155247,4526,1904,transit
66,41.1404185646118,-8.613805075155247,3054,1647,transit
67,41.1404185646118,-8.613805075155247,1213,1063,transit
68,41.1404185646118,-8.613805075155247,4035,2524,transit
69,41.1404185646118,-8.613805075155247,3281,1516,transit
70,41.140582894587105,-8.614647448494276,1973,1328,transit
71,41.140582894587105,-8.614647448494276,2391,1851,transit
72,41.140582894587105,-8.614647448494276,882,524,transit
73,41.140582894587105,-8.614647448494276,1466,1303,transit
74,41.140582894587105,-8.614647448494276,1390,908,transit
75,41.140582894587105,-8.614647448494276,1074,674,transit
76,41.140582894587105,-8.614647448494276,993,803,transit
77,41.140582894587105,-8.614647448494276,2982,1148,transit
78,41.140582894587105,-8.614647448494276,615,426,transit
79,41.140582894587105,-8.614647448494276,4364,1687,transit
80,41.140582894587105,-8.614647448494276,3196,1589,transit
81,41.140582894587105,-8.614647448494276,1121,991,transit
82,41.140582894587105,-8.614647448494276,4016,1898,transit
83,41.140582894587105,-8.614647448494276,3190,1445,transit
84,41.142145919582674,-8.61374925523519,1583,1110,transit
85,41.142145919582674,-8.61374925523519,2600,1369,transit
86,41.142145919582674,-8.61374925523519,439,472,transit
87,41.142145919582674,-8.61374925523519,1273,1153,transit
88,41.142145919582674,-8.61374925523519,1083,969,transit
89,41.142145919582674,-8.61374925523519,711,700,transit
90,41.142145919582674,-8.61374925523519,760,766,transit
91,41.142145919582674,-8.61374925523519,2736,992,transit
92,41.142145919582674,-8.61374925523519,354,371,transit
93,41.142145919582674,-8.61374925523519,4170,1540,transit
94,41.142145919582674,-8.61374925523519,3002,1442,transit
95,41.142145919582674,-8.61374925523519,984,852,transit
