,house_lat,house_long,distance (m),duration (s),travel_mode
151,41.142145919582674,-8.61374925523519,4608,3584,walking
152,41.142145919582674,-8.61374925523519,4803,3726,walking
153,41.142145919582674,-8.61374925523519,4723,3667,walking
154,41.142145919582674,-8.61374925523519,3360,2691,walking
155,41.142145919582674,-8.61374925523519,2978,2437,walking
156,41.142145919582674,-8.61374925523519,1148,1038,walking
157,41.142145919582674,-8.61374925523519,866,760,walking
158,41.142145919582674,-8.61374925523519,4060,3183,walking
159,41.142145919582674,-8.61374925523519,649,631,walking
160,41.14214101346732,-8.613394163295458,792,768,walking
161,41.14214101346732,-8.613394163295458,1653,1370,walking
162,41.14214101346732,-8.613394163295458,1458,1235,walking
163,41.14214101346732,-8.613394163295458,3948,3110,walking
164,41.14214101346732,-8.613394163295458,555,534,walking
165,41.14214101346732,-8.613394163295458,780,814,walking
166,41.14214101346732,-8.613394163295458,4851,3772,walking
167,41.14214101346732,-8.613394163295458,3160,2558,walking
168,41.14214101346732,-8.613394163295458,3945,3111,walking
169,41.14214101346732,-8.613394163295458,931,929,walking
170,41.14214101346732,-8.613394163295458,4619,3597,walking
171,41.14214101346732,-8.613394163295458,4635,3613,walking
172,41.14214101346732,-8.613394163295458,4830,3755,walking
173,41.14214101346732,-8.613394163295458,4750,3696,walking
174,41.14214101346732,-8.613394163295458,3387,2720,walking
175,41.14214101346732,-8.613394163295458,3005,2466,walking
176,41.14214101346732,-8.613394163295458,1175,1065,walking
177,41.14214101346732,-8.613394163295458,894,789,walking
178,41.14214101346732,-8.613394163295458,4087,3212,walking
179,41.14214101346732,-8.613394163295458,605,591,walking
180,41.141764839822955,-8.613161057563643,838,820,walking
181,41.141764839822955,-8.613161057563643,1699,1422,walking
182,41.141764839822955,-8.613161057563643,1504,1287,walking
183,41.141764839822955,-8.613161057563643,3994,3163,walking
184,41.141764839822955,-8.613161057563643,601,586,walking
185,41.141764839822955,-8.613161057563643,826,866,walking
186,41.141764839822955,-8.613161057563643,4897,3824,walking
187,41.141764839822955,-8.613161057563643,3206,2610,walking
188,41.141764839822955,-8.613161057563643,3991,3164,walking
189,41.141764839822955,-8.613161057563643,977,982,walking
190,41.141764839822955,-8.613161057563643,4665,3650,walking
191,41.141764839822955,-8.613161057563643,4681,3665,walking
192,41.141764839822955,-8.613161057563643,4876,3807,walking
193,41.141764839822955,-8.613161057563643,4796,3748,walking
194,41.141764839822955,-8.613161057563643,3433,2772,walking
195,41.141764839822955,-8.613161057563643,3051,2519,walking
196,41.141764839822955,-8.613161057563643,1221,1117,walking
197,41.141764839822955,-8.613161057563643,940,842,walking
198,41.141764839822955,-8.613161057563643,4133,3264,walking
199,41.141764839822955,-8.613161057563643,651,643,walking
0,41.1564238,-8.6249723,3289,859,bicycling
1,41.1564238,-8.6249723,1923,472,bicycling
2,41.1564238,-8.6249723,1814,443,bicycling
3,41.1564238,-8.6249723,1918,452,bicycling
4,41.1564238,-8.6249723,2883,884,bicycling
5,41.1564238,-8.6249723,2372,677,bicycling
6,41.1564238,-8.6249723,2939,617,bicycling
7,41.1564238,-8.6249723,1210,430,bicycling
8,41.1564238,-8.6249723,1896,419,bicycling
9,41.1564238,-8.6249723,2312,686,bicycling
10,41.1564238,-8.6249723,2889,592,bicycling
11,41.1564238,-8.6249723,2667,616,bicycling
12,41.1564238,-8.6249723,3100,630,bicycling
13,41.1564238,-8.6249723,3020,616,bicycling
14,41.1564238,-8.6249723,1618,472,bicycling
15,41.1564238,-8.6249723,781,269,bicycling
16,41.1564238,-8.6249723,2293,636,bicycling
17,41.1564238,-8.6249723,1964,524,bicycling
18,41.1564238,-8.6249723,2275,597,bicycling
19,41.1564238,-8.6249723,2978,922,bicycling
20,41.1427507,-8.6125743,593,325,bicycling
21,41.1427507,-8.6125743,2751,737,bicycling
22,41.1427507,-8.6125743,2868,915,bicycling
23,41.1427507,-8.6125743,5875,1391,bicycling
24,41.1427507,-8.6125743,356,115,bicycling
25,41.1427507,-8.6125743,1113,538,bicycling
26,41.1427507,-8.6125743,6297,1593,bicycling
27,41.1427507,-8.6125743,4812,1286,bicycling
28,41.1427507,-8.6125743,5832,1431,bicycling
29,41.1427507,-8.6125743,1326,506,bicycling
30,41.1427507,-8.6125743,6871,1607,bicycling
31,41.1427507,-8.6125743,5869,1373,bicycling
32,41.1427507,-8.6125743,6498,1627,bicycling
33,41.1427507,-8.6125743,6418,1613,bicycling
34,41.1427507,-8.6125743,5836,1420,bicycling
35,41.1427507,-8.6125743,3639,1076,bicycling
36,41.1427507,-8.6125743,1158,473,bicycling
37,41.1427507,-8.6125743,2160,791,bicycling
38,41.1427507,-8.6125743,5775,1354,bicycling
39,41.1427507,-8.6125743,440,158,bicycling
40,41.150854229226546,-8.61149108574201,1516,420,bicycling
41,41.150854229226546,-8.61149108574201,1703,478,bicycling
42,41.150854229226546,-8.61149108574201,1594,450,bicycling
43,41.150854229226546,-8.61149108574201,3388,886,bicycling
44,41.150854229226546,-8.61149108574201,1190,390,bicycling
45,41.150854229226546,-8.61149108574201,713,193,bicycling
46,41.150854229226546,-8.61149108574201,4408,1050,bicycling
47,41.150854229226546,-8.61149108574201,2679,863,bicycling
48,41.150854229226546,-8.61149108574201,3366,852,bicycling
49,41.150854229226546,-8.61149108574201,618,191,bicycling
50,41.150854229226546,-8.61149108574201,4358,1025,bicycling
51,41.150854229226546,-8.61149108574201,4137,1049,bicycling
52,41.150854229226546,-8.61149108574201,4569,1063,bicycling
53,41.150854229226546,-8.61149108574201,4489,1049,bicycling
54,41.150854229226546,-8.61149108574201,3087,905,bicycling
55,41.150854229226546,-8.61149108574201,2251,702,bicycling
56,41.150854229226546,-8.61149108574201,813,238,bicycling
57,41.150854229226546,-8.61149108574201,1344,403,bicycling
58,41.150854229226546,-8.61149108574201,3744,1030,bicycling
59,41.150854229226546,-8.61149108574201,1284,428,bicycling
60,41.16082365636554,-8.712886583743412,15513,3350,bicycling
61,41.16082365636554,-8.712886583743412,13480,2826,bicycling
62,41.16082365636554,-8.712886583743412,13762,3045,bicycling
63,41.16082365636554,-8.712886583743412,10516,2261,bicycling
64,41.16082365636554,-8.712886583743412,15191,3130,bicycling
65,41.16082365636554,-8.712886583743412,14339,3189,bicycling
66,41.16082365636554,-8.712886583743412,10308,2258,bicycling
67,41.16082365636554,-8.712886583743412,11206,2435,bicycling
68,41.16082365636554,-8.712886583743412,10472,2302,bicycling
69,41.16082365636554,-8.712886583743412,15093,3406,bicycling
70,41.16082365636554,-8.712886583743412,10663,2305,bicycling
71,41.16082365636554,-8.712886583743412,10178,2164,bicycling
72,41.16082365636554,-8.712886583743412,10509,2292,bicycling
73,41.16082365636554,-8.712886583743412,10429,2278,bicycling
74,41.16082365636554,-8.712886583743412,10979,2395,bicycling
75,41.16082365636554,-8.712886583743412,12359,2658,bicycling
76,41.16082365636554,-8.712886583743412,15773,3446,bicycling
77,41.16082365636554,-8.712886583743412,13931,3018,bicycling
78,41.16082365636554,-8.712886583743412,10416,2225,bicycling
79,41.16082365636554,-8.712886583743412,15274,3173,bicycling
80,41.20441494400505,-8.713358515794797,15331,3314,bicycling
81,41.20441494400505,-8.713358515794797,13299,2790,bicycling
82,41.20441494400505,-8.713358515794797,13581,3010,bicycling
83,41.20441494400505,-8.713358515794797,10335,2226,bicycling
84,41.20441494400505,-8.713358515794797,15009,3095,bicycling
85,41.20441494400505,-8.713358515794797,14158,3153,bicycling
86,41.20441494400505,-8.713358515794797,10127,2222,bicycling
87,41.20441494400505,-8.713358515794797,11025,2399,bicycling
88,41.20441494400505,-8.713358515794797,10291,2266,bicycling
89,41.20441494400505,-8.713358515794797,14912,3370,bicycling
90,41.20441494400505,-8.713358515794797,10482,2269,bicycling
91,41.20441494400505,-8.713358515794797,9997,2128,bicycling
92,41.20441494400505,-8.713358515794797,10328,2256,bicycling
93,41.20441494400505,-8.713358515794797,10248,2242,bicycling
94,41.20441494400505,-8.713358515794797,10798,2359,bicycling
95,41.20441494400505,-8.713358515794797,12178,2622,bicycling
96,41.20441494400505,-8.713358515794797,15592,3410,bicycling
97,41.20441494400505,-8.713358515794797,13749,2982,bicycling
98,41.20441494400505,-8.713358515794797,10234,2189,bicycling
99,41.20441494400505,-8.713358515794797,15093,3137,bicycling
100,41.1404185646118,-8.613805075155247,1125,613,bicycling
101,41.1404185646118,-8.613805075155247,2089,680,bicycling
102,41.1404185646118,-8.613805075155247,2206,858,bicycling
103,41.1404185646118,-8.613805075155247,5214,1333,bicycling
104,41.1404185646118,-8.613805075155247,803,393,bicycling
105,41.1404185646118,-8.613805075155247,1265,743,bicycling
106,41.1404185646118,-8.613805075155247,5635,1536,bicycling
107,41.1404185646118,-8.613805075155247,4150,1229,bicycling
108,41.1404185646118,-8.613805075155247,5170,1374,bicycling
109,41.1404185646118,-8.613805075155247,1596,769,bicycling
110,41.1404185646118,-8.613805075155247,6210,1550,bicycling
111,41.1404185646118,-8.613805075155247,5208,1316,bicycling
112,41.1404185646118,-8.613805075155247,5837,1570,bicycling
113,41.1404185646118,-8.613805075155247,5757,1556,bicycling
114,41.1404185646118,-8.613805075155247,5175,1363,bicycling
115,41.1404185646118,-8.613805075155247,3759,1261,bicycling
116,41.1404185646118,-8.613805075155247,1421,768,bicycling
117,41.1404185646118,-8.613805075155247,1498,734,bicycling
118,41.1404185646118,-8.613805075155247,5114,1297,bicycling
119,41.1404185646118,-8.613805075155247,887,436,bicycling
120,41.140582894587105,-8.614647448494276,1064,600,bicycling
121,41.140582894587105,-8.614647448494276,2042,668,bicycling
122,41.140582894587105,-8.614647448494276,2159,847,bicycling
123,41.140582894587105,-8.614647448494276,5166,1322,bicycling
124,41.140582894587105,-8.614647448494276,742,380,bicycling
125,41.140582894587105,-8.614647448494276,1173,715,bicycling
126,41.140582894587105,-8.614647448494276,5588,1524,bicycling
127,41.140582894587105,-8.614647448494276,4103,1218,bicycling
128,41.140582894587105,-8.614647448494276,5123,1362,bicycling
129,41.140582894587105,-8.614647448494276,1504,741,bicycling
130,41.140582894587105,-8.614647448494276,6162,1538,bicycling
131,41.140582894587105,-8.614647448494276,5160,1304,bicycling
132,41.140582894587105,-8.614647448494276,5789,1558,bicycling
133,41.140582894587105,-8.614647448494276,5709,1544,bicycling
134,41.140582894587105,-8.614647448494276,5127,1351,bicycling
135,41.140582894587105,-8.614647448494276,3711,1249,bicycling
136,41.140582894587105,-8.614647448494276,1329,740,bicycling
137,41.140582894587105,-8.614647448494276,1451,722,bicycling
138,41.140582894587105,-8.614647448494276,5066,1285,bicycling
139,41.140582894587105,-8.614647448494276,826,423,bicycling
140,41.142145919582674,-8.61374925523519,953,547,bicycling
141,41.142145919582674,-8.61374925523519,2256,664,bicycling
142,41.142145919582674,-8.61374925523519,2373,842,bicycling
143,41.142145919582674,-8.61374925523519,5381,1318,bicycling
144,41.142145919582674,-8.61374925523519,775,416,bicycling
145,41.142145919582674,-8.61374925523519,961,538,bicycling
146,41.142145919582674,-8.61374925523519,5802,1520,bicycling
147,41.142145919582674,-8.61374925523519,4317,1213,bicycling
148,41.142145919582674,-8.61374925523519,5337,1358,bicycling
149,41.142145919582674,-8.61374925523519,1323,574,bicycling
150,41.142145919582674,-8.61374925523519,6377,1534,bicycling
151,41.142145919582674,-8.61374925523519,5375,1300,bicycling
152,41.142145919582674,-8.61374925523519,6004,1554,bicycling
153,41.142145919582674,-8.61374925523519,5924,1540,bicycling
154,41.142145919582674,-8.61374925523519,5342,1347,bicycling
155,41.142145919582674,-8.61374925523519,3926,1245,bicycling
156,41.142145919582674,-8.61374925523519,1148,573,bicycling
157,41.142145919582674,-8.61374925523519,1665,718,bicycling
158,41.142145919582674,-8.61374925523519,5281,1281,bicycling
159,41.142145919582674,-8.61374925523519,869,454,bicycling
160,41.14214101346732,-8.613394163295458,980,558,bicycling
161,41.14214101346732,-8.613394163295458,2312,680,bicycling
162,41.14214101346732,-8.613394163295458,2429,858,bicycling
163,41.14214101346732,-8.613394163295458,5436,1333,bicycling
164,41.14214101346732,-8.613394163295458,802,427,bicycling
165,41.14214101346732,-8.613394163295458,988,549,bicycling
166,41.14214101346732,-8.613394163295458,5858,1535,bicycling
167,41.14214101346732,-8.613394163295458,4373,1229,bicycling
168,41.14214101346732,-8.613394163295458,5393,1374,bicycling
169,41.14214101346732,-8.613394163295458,1351,585,bicycling
170,41.14214101346732,-8.613394163295458,6432,1550,bicycling
171,41.14214101346732,-8.613394163295458,5430,1315,bicycling
172,41.14214101346732,-8.613394163295458,6059,1570,bicycling
173,41.14214101346732,-8.613394163295458,5979,1556,bicycling
174,41.14214101346732,-8.613394163295458,5398,1362,bicycling
175,41.14214101346732,-8.613394163295458,3981,1261,bicycling
176,41.14214101346732,-8.613394163295458,1175,583,bicycling
177,41.14214101346732,-8.613394163295458,1721,734,bicycling
178,41.14214101346732,-8.613394163295458,5336,1296,bicycling
179,41.14214101346732,-8.613394163295458,896,465,bicycling
180,41.141764839822955,-8.613161057563643,1026,593,bicycling
181,41.141764839822955,-8.613161057563643,2172,650,bicycling
182,41.141764839822955,-8.613161057563643,2289,828,bicycling
183,41.141764839822955,-8.613161057563643,5297,1304,bicycling
184,41.141764839822955,-8.613161057563643,848,462,bicycling
185,41.141764839822955,-8.613161057563643,1034,583,bicycling
186,41.141764839822955,-8.613161057563643,5719,1506,bicycling
187,41.141764839822955,-8.613161057563643,4234,1199,bicycling
188,41.141764839822955,-8.613161057563643,5253,1344,bicycling
189,41.141764839822955,-8.613161057563643,1397,619,bicycling
190,41.141764839822955,-8.613161057563643,6293,1520,bicycling
191,41.141764839822955,-8.613161057563643,5291,1286,bicycling
192,41.141764839822955,-8.613161057563643,5920,1540,bicycling
193,41.141764839822955,-8.613161057563643,5840,1526,bicycling
194,41.141764839822955,-8.613161057563643,5258,1333,bicycling
195,41.141764839822955,-8.613161057563643,3842,1231,bicycling
196,41.141764839822955,-8.613161057563643,1221,618,bicycling
197,41.141764839822955,-8.613161057563643,1582,704,bicycling
198,41.141764839822955,-8.613161057563643,5197,1267,bicycling
199,41.141764839822955,-8.613161057563643,943,500,bicycling
0,41.1564238,-8.6249723,4154,868,driving
1,41.1564238,-8.6249723,1856,351,driving
2,41.1564238,-8.6249723,1746,332,driving
3,41.1564238,-8.6249723,2249,435,driving
4,41.1564238,-8.6249723,3800,783,driving
5,41.1564238,-8.6249723,2283,482,driving
6,41.1564238,-8.6249723,3269,570,driving
7,41.1564238,-8.6249723,2292,468,driving
8,41.1564238,-8.6249723,2227,410,driving
9,41.1564238,-8.6249723,2445,436,driving
10,41.1564238,-8.6249723,3663,595,driving
11,41.1564238,-8.6249723,4088,635,driving
12,41.1564238,-8.6249723,3471,643,driving
13,41.1564238,-8.6249723,3391,619,driving
14,41.1564238,-8.6249723,2065,437,driving
15,41.1564238,-8.6249723,1156,245,driving
16,41.1564238,-8.6249723,2225,383,driving
17,41.1564238,-8.6249723,1896,388,driving
18,41.1564238,-8.6249723,2606,504,driving
19,41.1564238,-8.6249723,3831,793,driving
20,41.1427507,-8.6125743,988,288,driving
21,41.1427507,-8.6125743,3485,687,driving
22,41.1427507,-8.6125743,2428,635,driving
23,41.1427507,-8.6125743,5312,865,driving
24,41.1427507,-8.6125743,881,242,driving
25,41.1427507,-8.6125743,1491,432,driving
26,41.1427507,-8.6125743,7610,846,driving
27,41.1427507,-8.6125743,4406,737,driving
28,41.1427507,-8.6125743,5291,840,driving
29,41.1427507,-8.6125743,1466,365,driving
30,41.1427507,-8.6125743,7320,813,driving
31,41.1427507,-8.6125743,5450,822,driving
32,41.1427507,-8.6125743,7327,926,driving
33,41.1427507,-8.6125743,7247,902,driving
34,41.1427507,-8.6125743,5417,851,driving
35,41.1427507,-8.6125743,4059,771,driving
36,41.1427507,-8.6125743,1190,345,driving
37,41.1427507,-8.6125743,3064,547,driving
38,41.1427507,-8.6125743,5582,847,driving
39,41.1427507,-8.6125743,911,253,driving
40,41.150854229226546,-8.61149108574201,3050,881,driving
41,41.150854229226546,-8.61149108574201,1703,431,driving
42,41.150854229226546,-8.61149108574201,1594,411,driving
43,41.150854229226546,-8.61149108574201,3951,796,driving
44,41.150854229226546,-8.61149108574201,3378,799,driving
45,41.150854229226546,-8.61149108574201,656,209,driving
46,41.150854229226546,-8.61149108574201,7452,753,driving
47,41.150854229226546,-8.61149108574201,3837,735,driving
48,41.150854229226546,-8.61149108574201,3929,770,driving
49,41.150854229226546,-8.61149108574201,891,236,driving
50,41.150854229226546,-8.61149108574201,7162,720,driving
51,41.150854229226546,-8.61149108574201,8264,837,driving
52,41.150854229226546,-8.61149108574201,7653,826,driving
53,41.150854229226546,-8.61149108574201,7573,802,driving
54,41.150854229226546,-8.61149108574201,3767,798,driving
55,41.150854229226546,-8.61149108574201,2858,606,driving
56,41.150854229226546,-8.61149108574201,1803,399,driving
57,41.150854229226546,-8.61149108574201,1344,411,driving
58,41.150854229226546,-8.61149108574201,4308,865,driving
59,41.150854229226546,-8.61149108574201,3409,810,driving
60,41.16082365636554,-8.712886583743412,16258,1891,driving
61,41.16082365636554,-8.712886583743412,11979,1483,driving
62,41.16082365636554,-8.712886583743412,12125,1508,driving
63,41.16082365636554,-8.712886583743412,10912,1155,driving
64,41.16082365636554,-8.712886583743412,16151,1845,driving
65,41.16082365636554,-8.712886583743412,13309,1757,driving
66,41.16082365636554,-8.712886583743412,9762,1014,driving
67,41.16082365636554,-8.712886583743412,11602,1250,driving
68,41.16082365636554,-8.712886583743412,10766,1232,driving
69,41.16082365636554,-8.712886583743412,14058,1725,driving
70,41.16082365636554,-8.712886583743412,9472,982,driving
71,41.16082365636554,-8.712886583743412,10574,1098,driving
72,41.16082365636554,-8.712886583743412,9963,1088,driving
73,41.16082365636554,-8.712886583743412,9883,1064,driving
74,41.16082365636554,-8.712886583743412,11375,1219,driving
75,41.16082365636554,-8.712886583743412,10636,1195,driving
76,41.16082365636554,-8.712886583743412,13532,1679,driving
77,41.16082365636554,-8.712886583743412,12543,1609,driving
78,41.16082365636554,-8.712886583743412,10811,1127,driving
79,41.16082365636554,-8.712886583743412,16181,1856,driving
80,41.20441494400505,-8.713358515794797,16264,1538,driving
81,41.20441494400505,-8.713358515794797,11985,1129,driving
82,41.20441494400505,-8.713358515794797,12131,1154,driving
83,41.20441494400505,-8.713358515794797,10917,801,driving
84,41.20441494400505,-8.713358515794797,16157,1492,driving
85,41.20441494400505,-8.713358515794797,13315,1403,driving
86,41.20441494400505,-8.713358515794797,9768,661,driving
87,41.20441494400505,-8.713358515794797,11608,896,driving
88,41.20441494400505,-8.713358515794797,10772,878,driving
89,41.20441494400505,-8.713358515794797,14064,1371,driving
90,41.20441494400505,-8.713358515794797,9478,628,driving
91,41.20441494400505,-8.713358515794797,10580,744,driving
92,41.20441494400505,-8.713358515794797,9969,734,driving
93,41.20441494400505,-8.713358515794797,9889,710,driving
94,41.20441494400505,-8.713358515794797,11380,866,driving
95,41.20441494400505,-8.713358515794797,10642,842,driving
96,41.20441494400505,-8.713358515794797,13538,1325,driving
97,41.20441494400505,-8.713358515794797,12549,1256,driving
98,41.20441494400505,-8.713358515794797,10817,773,driving
99,41.20441494400505,-8.713358515794797,16187,1502,driving
100,41.1404185646118,-8.613805075155247,1443,451,driving
101,41.1404185646118,-8.613805075155247,3248,625,driving
102,41.1404185646118,-8.613805075155247,3395,650,driving
103,41.1404185646118,-8.613805075155247,5076,804,driving
104,41.1404185646118,-8.613805075155247,1335,405,driving
105,41.1404185646118,-8.613805075155247,1419,432,driving
106,41.1404185646118,-8.613805075155247,7374,785,driving
107,41.1404185646118,-8.613805075155247,4170,676,driving
108,41.1404185646118,-8.613805075155247,5054,779,driving
