,house_lat,house_long,distance (m),duration (s),travel_mode
11,41.150854229226546,-8.61149108574201,3604,687,bicycling
12,41.16082365636554,-8.712886583743412,15552,3352,bicycling
13,41.16082365636554,-8.712886583743412,11688,2249,bicycling
14,41.16082365636554,-8.712886583743412,13499,2805,bicycling
15,41.16082365636554,-8.712886583743412,12310,2358,bicycling
16,41.20441494400505,-8.713358515794797,15370,3316,bicycling
17,41.20441494400505,-8.713358515794797,11507,2213,bicycling
18,41.20441494400505,-8.713358515794797,13318,2769,bicycling
19,41.20441494400505,-8.713358515794797,12129,2322,bicycling
20,41.1404185646118,-8.613805075155247,1164,615,bicycling
21,41.1404185646118,-8.613805075155247,2858,599,bicycling
22,41.1404185646118,-8.613805075155247,1943,618,bicycling
23,41.1404185646118,-8.613805075155247,2236,489,bicycling
24,41.140582894587105,-8.614647448494276,1103,602,bicycling
25,41.140582894587105,-8.614647448494276,2810,588,bicycling
26,41.140582894587105,-8.614647448494276,1895,606,bicycling
27,41.140582894587105,-8.614647448494276,2188,478,bicycling
28,41.142145919582674,-8.61374925523519,992,549,bicycling
29,41.142145919582674,-8.61374925523519,3025,583,bicycling
30,41.142145919582674,-8.61374925523519,2110,602,bicycling
31,41.142145919582674,-8.61374925523519,2403,474,bicycling
32,41.14214101346732,-8.613394163295458,1019,560,bicycling
33,41.14214101346732,-8.613394163295458,3080,599,bicycling
34,41.14214101346732,-8.613394163295458,2165,617,bicycling
35,41.14214101346732,-8.613394163295458,2458,489,bicycling
36,41.141764839822955,-8.613161057563643,1065,595,bicycling
37,41.141764839822955,-8.613161057563643,2941,569,bicycling
38,41.141764839822955,-8.613161057563643,2026,588,bicycling
39,41.141764839822955,-8.613161057563643,2319,460,bicycling
0,41.1564238,-8.6249723,3256,672,driving
1,41.1564238,-8.6249723,3812,638,driving
2,41.1564238,-8.6249723,2010,398,driving
3,41.1564238,-8.6249723,3150,571,driving
4,41.1427507,-8.6125743,1573,365,driving
5,41.1427507,-8.6125743,3100,471,driving
6,41.1427507,-8.6125743,2632,428,driving
7,41.1427507,-8.6125743,2478,407,driving
8,41.150854229226546,-8.61149108574201,2834,688,driving
9,41.150854229226546,-8.61149108574201,3418,672,driving
10,41.150854229226546,-8.61149108574201,1626,421,driving
11,41.150854229226546,-8.61149108574201,2796,608,driving
12,41.16082365636554,-8.712886583743412,22805,1863,driving
13,41.16082365636554,-8.712886583743412,11958,1295,driving
14,41.16082365636554,-8.712886583743412,14211,1469,driving
15,41.16082365636554,-8.712886583743412,13787,1395,driving
16,41.20441494400505,-8.713358515794797,22811,1509,driving
17,41.20441494400505,-8.713358515794797,11964,941,driving
18,41.20441494400505,-8.713358515794797,14217,1116,driving
19,41.20441494400505,-8.713358515794797,13793,1041,driving
20,41.1404185646118,-8.613805075155247,2028,528,driving
21,41.1404185646118,-8.613805075155247,2864,409,driving
22,41.1404185646118,-8.613805075155247,2396,367,driving
23,41.1404185646118,-8.613805075155247,2242,345,driving
24,41.140582894587105,-8.614647448494276,1945,497,driving
25,41.140582894587105,-8.614647448494276,2781,378,driving
26,41.140582894587105,-8.614647448494276,2313,336,driving
27,41.140582894587105,-8.614647448494276,2159,314,driving
28,41.142145919582674,-8.61374925523519,1531,335,driving
29,41.142145919582674,-8.61374925523519,3030,442,driving
30,41.142145919582674,-8.61374925523519,2562,400,driving
31,41.142145919582674,-8.61374925523519,2408,378,driving
32,41.14214101346732,-8.613394163295458,1558,351,driving
33,41.14214101346732,-8.613394163295458,3085,456,driving
34,41.14214101346732,-8.613394163295458,2617,413,driving
35,41.14214101346732,-8.613394163295458,2463,392,driving
36,41.141764839822955,-8.613161057563643,1604,363,driving
37,41.141764839822955,-8.613161057563643,3131,469,driving
38,41.141764839822955,-8.613161057563643,2663,426,driving
39,41.141764839822955,-8.613161057563643,2510,405,driving
0,41.1564238,-8.6249723,2788,1037,transit
