,house_lat,house_long,distance (m),duration (s),travel_mode
12,41.16082365636554,-8.712886583743412,13863,1773,driving
13,41.16082365636554,-8.712886583743412,13372,1625,driving
14,41.16082365636554,-8.712886583743412,10916,1220,driving
15,41.16082365636554,-8.712886583743412,13375,1625,driving
16,41.20441494400505,-8.713358515794797,13869,1419,driving
17,41.20441494400505,-8.713358515794797,13378,1271,driving
18,41.20441494400505,-8.713358515794797,10922,867,driving
19,41.20441494400505,-8.713358515794797,13381,1271,driving
20,41.1404185646118,-8.613805075155247,1625,494,driving
21,41.1404185646118,-8.613805075155247,2064,637,driving
22,41.1404185646118,-8.613805075155247,3985,736,driving
23,41.1404185646118,-8.613805075155247,2066,638,driving
24,41.140582894587105,-8.614647448494276,1542,463,driving
25,41.140582894587105,-8.614647448494276,1981,606,driving
26,41.140582894587105,-8.614647448494276,3903,705,driving
27,41.140582894587105,-8.614647448494276,1984,607,driving
28,41.142145919582674,-8.61374925523519,1128,300,driving
29,41.142145919582674,-8.61374925523519,1567,444,driving
30,41.142145919582674,-8.61374925523519,4152,769,driving
31,41.142145919582674,-8.61374925523519,1570,444,driving
32,41.14214101346732,-8.613394163295458,1155,316,driving
33,41.14214101346732,-8.613394163295458,1594,460,driving
34,41.14214101346732,-8.613394163295458,4207,783,driving
35,41.14214101346732,-8.613394163295458,1597,460,driving
36,41.141764839822955,-8.613161057563643,1201,329,driving
37,41.141764839822955,-8.613161057563643,1640,473,driving
38,41.141764839822955,-8.613161057563643,4253,796,driving
39,41.141764839822955,-8.613161057563643,1643,473,driving
0,41.1564238,-8.6249723,2397,727,transit
1,41.1564238,-8.6249723,2566,866,transit
2,41.1564238,-8.6249723,989,743,transit
3,41.1564238,-8.6249723,2592,887,transit
4,41.1427507,-8.6125743,1009,826,transit
5,41.1427507,-8.6125743,1236,1046,transit
6,41.1427507,-8.6125743,4330,1608,transit
7,41.1427507,-8.6125743,1249,1057,transit
8,41.150854229226546,-8.61149108574201,663,514,transit
9,41.150854229226546,-8.61149108574201,494,390,transit
10,41.150854229226546,-8.61149108574201,3814,996,transit
11,41.150854229226546,-8.61149108574201,492,388,transit
12,41.20441494400505,-8.713358515794797,12614,3401,transit
13,41.20441494400505,-8.713358515794797,12783,3540,transit
14,41.20441494400505,-8.713358515794797,9827,2623,transit
15,41.20441494400505,-8.713358515794797,12809,3561,transit
16,41.1404185646118,-8.613805075155247,2284,1236,transit
17,41.1404185646118,-8.613805075155247,1544,1376,transit
18,41.1404185646118,-8.613805075155247,3872,1704,transit
19,41.1404185646118,-8.613805075155247,1557,1386,transit
20,41.140582894587105,-8.614647448494276,2192,1165,transit
21,41.140582894587105,-8.614647448494276,1452,1304,transit
22,41.140582894587105,-8.614647448494276,3780,1633,transit
23,41.140582894587105,-8.614647448494276,1465,1315,transit
24,41.142145919582674,-8.61374925523519,1998,1018,transit
25,41.142145919582674,-8.61374925523519,1278,1137,transit
26,41.142145919582674,-8.61374925523519,4373,1699,transit
27,41.142145919582674,-8.61374925523519,1291,1148,transit
28,41.14214101346732,-8.613394163295458,1992,1043,transit
29,41.14214101346732,-8.613394163295458,1306,1164,transit
30,41.14214101346732,-8.613394163295458,4400,1726,transit
31,41.14214101346732,-8.613394163295458,1319,1175,transit
32,41.141764839822955,-8.613161057563643,2038,1095,transit
33,41.141764839822955,-8.613161057563643,1352,1217,transit
34,41.141764839822955,-8.613161057563643,4446,1778,transit
35,41.141764839822955,-8.613161057563643,1365,1227,transit
